,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
3856,219097_x_at,0.31,0.0219,-2.767624,-3.625527,-0.5148663,SMIM7,small integral membrane protein 7
3857,208897_s_at,0.31,0.0219,2.767518,-3.625697,0.888936,DDX18,DEAD-box helicase 18
3858,1556672_a_at,0.311,0.022,-2.766611,-3.627155,-0.6358037,RBM6,RNA binding motif protein 6
3859,204023_at,0.311,0.022,2.766281,-3.627685,0.9055416,RFC4,replication factor C subunit 4
3860,204512_at,0.311,0.022,2.766082,-3.628004,0.568588,HIVEP1,human immunodeficiency virus type I enhancer binding protein 1
3861,236944_at,0.311,0.022,-2.765979,-3.62817,-0.893995,,
3862,242600_at,0.311,0.022,2.765806,-3.628448,2.1794996,FRMD3,FERM domain containing 3
3863,200989_at,0.311,0.022,2.765773,-3.628502,0.6667278,HIF1A,hypoxia inducible factor 1 alpha subunit
3864,222738_at,0.311,0.022,2.765579,-3.628813,0.633497,WWC2///CLDN22,WW and C2 domain containing 2///claudin 22
3865,1555963_x_at,0.311,0.022,2.765568,-3.628831,1.2057671,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7"
3866,1553394_a_at,0.311,0.022,2.765257,-3.629331,0.545886,TFAP2B,transcription factor AP-2 beta
3867,1560507_at,0.311,0.022,2.765213,-3.629402,0.6182458,AWAT1,acyl-CoA wax alcohol acyltransferase 1
3868,214268_s_at,0.311,0.022,-2.764983,-3.629771,-1.0955775,MTMR4,myotubularin related protein 4
3869,224275_at,0.311,0.022,-2.764514,-3.630525,-0.7198028,ADGRV1,adhesion G protein-coupled receptor V1
3870,214768_x_at,0.311,0.022,-2.76443,-3.630659,-3.3765446,IGKC,immunoglobulin kappa constant
3871,228962_at,0.311,0.022,-2.764365,-3.630765,-1.0314898,PDE4D,phosphodiesterase 4D
3872,224648_at,0.311,0.022,2.76417,-3.631078,0.6630303,GPBP1,GC-rich promoter binding protein 1
3873,1562664_at,0.311,0.022,2.764064,-3.631247,0.7190223,,
3874,225598_at,0.311,0.0221,-2.763217,-3.632609,-1.1048624,SLC45A4,solute carrier family 45 member 4
3875,239283_at,0.311,0.0221,-2.762838,-3.633219,-0.9503745,TMED5,transmembrane p24 trafficking protein 5
3876,213043_s_at,0.311,0.0221,-2.762607,-3.633589,-0.6013547,MIR6884///MED24,microRNA 6884///mediator complex subunit 24
3877,229664_at,0.311,0.0221,-2.762568,-3.633652,-0.609777,MAPK8,mitogen-activated protein kinase 8
3878,208094_s_at,0.311,0.0221,-2.762375,-3.633962,-0.5420944,CCDC130,coiled-coil domain containing 130
3879,243764_at,0.311,0.0221,2.762353,-3.633997,1.0635658,VSIG1,V-set and immunoglobulin domain containing 1
3881,213913_s_at,0.311,0.0221,-2.761946,-3.634652,-0.7708502,TBC1D30,TBC1 domain family member 30
3882,213444_at,0.312,0.0221,-2.76116,-3.635915,-0.5193681,ZNF862,zinc finger protein 862
3883,1569091_at,0.312,0.0222,-2.760974,-3.636213,-0.7857748,,
3884,1552622_s_at,0.312,0.0222,-2.760432,-3.637084,-1.6073433,UPK3BL///POLR2J3///LOC441259///POLR2J2///POLR2J,"uroplakin 3B-like///RNA polymerase II subunit J3///PMS1 homolog 2, mismatch repair system component pseudogene///RNA polymerase II subunit J2///RNA polymerase II subunit J"
3886,1559154_at,0.312,0.0222,-2.760167,-3.63751,-1.2451368,,
3887,1569409_x_at,0.312,0.0222,-2.759579,-3.638456,-1.1596479,,
3888,235042_at,0.312,0.0222,-2.759373,-3.638786,-0.6585459,XIRP1,xin actin binding repeat containing 1
3889,234423_x_at,0.312,0.0222,-2.758941,-3.63948,-1.5894935,LOC100996255,uncharacterized LOC100996255
3890,1565915_at,0.312,0.0222,-2.758537,-3.64013,-0.8192247,,
3892,1570414_x_at,0.312,0.0223,-2.758137,-3.640772,-0.5780365,KLF3-AS1,KLF3 antisense RNA 1
3893,228077_at,0.312,0.0223,-2.757816,-3.641289,-0.7778129,MRI1,methylthioribose-1-phosphate isomerase 1
3894,214748_at,0.312,0.0223,2.757501,-3.641794,1.1152698,N4BP2L2,NEDD4 binding protein 2 like 2
3895,220419_s_at,0.312,0.0223,2.757295,-3.642126,0.9661172,USP25,ubiquitin specific peptidase 25
3896,203016_s_at,0.312,0.0223,2.757159,-3.642344,0.7395289,SSX2IP,SSX family member 2 interacting protein
3897,213166_x_at,0.312,0.0223,-2.756817,-3.642893,-0.5539173,MIR4784///MZT2A///MZT2B,microRNA 4784///mitotic spindle organizing protein 2A///mitotic spindle organizing protein 2B
3898,202331_at,0.312,0.0223,-2.756446,-3.64349,-0.8034456,BCKDHA,"branched chain keto acid dehydrogenase E1, alpha polypeptide"
3899,240170_at,0.312,0.0223,-2.756315,-3.6437,-0.8483658,,
3900,203735_x_at,0.312,0.0223,2.756268,-3.643776,0.6071008,PPFIBP1,PPFIA binding protein 1
3901,225991_at,0.312,0.0223,2.756121,-3.644012,0.6561704,TMEM41A,transmembrane protein 41A
3902,215012_at,0.312,0.0223,-2.756035,-3.64415,-1.0828769,ZNF451,zinc finger protein 451
3903,218681_s_at,0.312,0.0223,-2.756034,-3.644151,-1.4783897,SDF2L1,stromal cell derived factor 2 like 1
3904,236931_at,0.313,0.0223,-2.755759,-3.644593,-0.8052966,,
3905,244749_at,0.313,0.0224,2.755545,-3.644938,1.2882258,LOC101927204,uncharacterized LOC101927204
3906,223185_s_at,0.313,0.0224,2.754742,-3.646228,1.0547624,BHLHE41,basic helix-loop-helix family member e41
3907,1555199_at,0.313,0.0224,-2.75469,-3.646312,-0.9317991,GOSR1,golgi SNAP receptor complex member 1
3908,226065_at,0.313,0.0224,2.753973,-3.647463,1.954158,PRICKLE1,prickle planar cell polarity protein 1
3909,232967_at,0.313,0.0224,-2.753647,-3.647986,-1.1268486,,
3910,213807_x_at,0.313,0.0224,2.753515,-3.648199,3.5612866,MET,"MET proto-oncogene, receptor tyrosine kinase"
3911,239644_at,0.313,0.0224,-2.753271,-3.648592,-1.0709121,ZC3H8,zinc finger CCCH-type containing 8
3912,226502_at,0.313,0.0224,2.753023,-3.64899,0.5546528,ELMOD2,ELMO domain containing 2
3913,200917_s_at,0.313,0.0224,2.753011,-3.649009,0.8342043,SRPRA,SRP receptor alpha subunit
3914,220933_s_at,0.313,0.0225,2.75234,-3.650087,0.6278317,ZCCHC6,zinc finger CCHC-type containing 6
3915,220815_at,0.314,0.0225,2.751056,-3.65215,0.7954612,CTNNA3,catenin alpha 3
3916,227013_at,0.314,0.0225,-2.750866,-3.652456,-0.8970484,LATS2,large tumor suppressor kinase 2
3917,1555388_s_at,0.314,0.0225,2.750664,-3.652781,2.10429,SNX25,sorting nexin 25
3918,210377_at,0.314,0.0225,2.75029,-3.65338,0.6353764,ACSM3,acyl-CoA synthetase medium-chain family member 3
3919,200617_at,0.314,0.0226,-2.750044,-3.653776,-1.0056441,MLEC,malectin
3920,201485_s_at,0.314,0.0226,2.75003,-3.653798,0.9056069,RCN2,reticulocalbin 2
3921,207030_s_at,0.314,0.0226,-2.749394,-3.65482,-0.9394147,CSRP2,cysteine and glycine rich protein 2
3922,222730_s_at,0.314,0.0226,2.748847,-3.655698,0.8662562,ZDHHC2,zinc finger DHHC-type containing 2
3923,238735_at,0.314,0.0226,-2.748844,-3.655703,-1.2468511,,
3924,243991_at,0.314,0.0226,2.748514,-3.656234,0.677069,,
3925,216267_s_at,0.314,0.0226,-2.748296,-3.656584,-0.5542145,TMEM115,transmembrane protein 115
3926,212204_at,0.314,0.0226,2.74828,-3.65661,0.8898204,TMEM87A,transmembrane protein 87A
3927,218936_s_at,0.314,0.0226,2.748201,-3.656737,0.7401123,CCDC59,coiled-coil domain containing 59
3928,226062_x_at,0.314,0.0226,-2.748106,-3.65689,-1.2941391,FAM63A,family with sequence similarity 63 member A
3929,203638_s_at,0.314,0.0226,-2.74797,-3.657108,-1.5237656,FGFR2,fibroblast growth factor receptor 2
3930,242002_at,0.314,0.0226,2.74778,-3.657413,1.0117041,NKAIN2,Na+/K+ transporting ATPase interacting 2
3931,233399_x_at,0.314,0.0226,-2.747775,-3.657422,-0.6288323,ZNF252P,"zinc finger protein 252, pseudogene"
3932,242099_at,0.314,0.0226,-2.74774,-3.657478,-1.1273938,,
3933,223168_at,0.314,0.0226,2.747583,-3.65773,1.0986834,RHOU,ras homolog family member U
3934,212964_at,0.314,0.0226,-2.747573,-3.657745,-0.9141533,HIC2,hypermethylated in cancer 2
3935,1569668_at,0.314,0.0227,-2.747275,-3.658224,-1.0358227,,
3936,222593_s_at,0.314,0.0227,2.747207,-3.658333,0.8166893,SPATS2,spermatogenesis associated serine rich 2
3937,218572_at,0.314,0.0227,2.747191,-3.65836,0.7813038,CHMP4A///TM9SF1,charged multivesicular body protein 4A///transmembrane 9 superfamily member 1
3938,1564911_at,0.314,0.0227,2.74719,-3.658361,0.6811367,SNHG4,small nucleolar RNA host gene 4
3939,227260_at,0.314,0.0227,-2.747188,-3.658364,-1.7706258,,
3940,43977_at,0.314,0.0227,-2.747163,-3.658404,-0.7912644,TMEM161A,transmembrane protein 161A
3941,1566860_at,0.314,0.0227,-2.74715,-3.658425,-0.6080465,GATM,glycine amidinotransferase
3942,202701_at,0.314,0.0227,2.746153,-3.660027,0.8109868,BMP1,bone morphogenetic protein 1
3943,227166_at,0.314,0.0227,2.746035,-3.660217,0.6114326,DNAJC18,DnaJ heat shock protein family (Hsp40) member C18
3944,203303_at,0.314,0.0227,2.746034,-3.660219,0.5319586,DYNLT3,dynein light chain Tctex-type 3
3945,208089_s_at,0.314,0.0227,2.74565,-3.660836,0.8802843,TDRD3,tudor domain containing 3
3946,216557_x_at,0.314,0.0227,-2.745345,-3.661325,-3.9103732,IGHV4-31///IGHM///IGHG3///IGHG1///IGHD///IGHA1,immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 3 (G3m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 1
3947,233417_at,0.314,0.0227,-2.74533,-3.661349,-1.1922507,,
3948,239087_at,0.315,0.0227,2.744984,-3.661905,1.2005384,ANKS4B,ankyrin repeat and sterile alpha motif domain containing 4B
3949,234945_at,0.315,0.0228,2.744371,-3.66289,1.4771039,MTFR2,mitochondrial fission regulator 2
3950,211637_x_at,0.315,0.0228,-2.744173,-3.663208,-2.7245553,IGHV3-23///IGHV4-31///IGHM///IGHG4///IGHG3///IGHG1///IGHD///IGHA2///IGHA1///IGH,immunoglobulin heavy variable 3-23///immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 4 (G4m marker)///immunoglobulin heavy constant gamma 3 (G3m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1///immunoglobulin heavy locus
3951,222759_at,0.315,0.0228,-2.74404,-3.663421,-0.6601393,KMT5B,lysine methyltransferase 5B
3952,218773_s_at,0.315,0.0228,-2.743974,-3.663528,-0.9238666,MSRB2,methionine sulfoxide reductase B2
3953,204861_s_at,0.315,0.0228,-2.74385,-3.663727,-1.6702605,NAIP,NLR family apoptosis inhibitory protein
3954,211034_s_at,0.315,0.0228,-2.742959,-3.665158,-0.8738806,HECTD4,HECT domain E3 ubiquitin protein ligase 4
3955,1559190_s_at,0.315,0.0228,-2.742892,-3.665266,-1.766731,RDH13,retinol dehydrogenase 13
3956,215495_s_at,0.315,0.0228,2.742759,-3.66548,0.7792567,SAMD4A,sterile alpha motif domain containing 4A
3957,206300_s_at,0.315,0.0228,-2.742505,-3.665887,-0.9963175,PTHLH,parathyroid hormone like hormone
3958,213914_s_at,0.315,0.0228,2.742468,-3.665948,0.6411409,SPTBN1,"spectrin beta, non-erythrocytic 1"
3959,212365_at,0.315,0.0229,2.742076,-3.666576,0.9477293,MYO1B,myosin IB
3960,222602_at,0.315,0.0229,2.74188,-3.666891,0.9119305,UBA6,ubiquitin like modifier activating enzyme 6
3962,240714_at,0.315,0.0229,2.741684,-3.667207,0.552715,,
3963,1559125_at,0.315,0.0229,2.741659,-3.667247,0.8708244,,
3964,234118_at,0.315,0.0229,-2.741471,-3.667548,-0.8204643,,
3965,210555_s_at,0.315,0.0229,-2.74072,-3.668755,-0.9453384,NFATC3,nuclear factor of activated T-cells 3
3966,212647_at,0.315,0.0229,2.740689,-3.668805,1.0468104,RRAS,related RAS viral (r-ras) oncogene homolog
3967,243729_at,0.315,0.0229,-2.740629,-3.668901,-2.7128686,,
3968,212162_at,0.315,0.0229,2.740126,-3.669709,0.8829457,KIDINS220,kinase D-interacting substrate 220kDa
3970,208110_x_at,0.315,0.0229,-2.739889,-3.67009,-0.6630026,MED25,mediator complex subunit 25
3971,221353_at,0.315,0.0229,-2.739701,-3.670391,-0.6449854,OR3A1,olfactory receptor family 3 subfamily A member 1
3973,225531_at,0.316,0.023,-2.738556,-3.67223,-0.689645,CABLES1,Cdk5 and Abl enzyme substrate 1
3974,214056_at,0.316,0.023,2.738448,-3.672404,0.7790329,MCL1,BCL2 family apoptosis regulator
3975,203095_at,0.316,0.023,2.737456,-3.673998,0.7454555,MTIF2,mitochondrial translational initiation factor 2
3976,239146_at,0.316,0.023,-2.73721,-3.674393,-0.5480851,CLDND1,claudin domain containing 1
3977,1565978_a_at,0.316,0.023,-2.736934,-3.674836,-0.618796,,
3978,211000_s_at,0.316,0.0231,2.736683,-3.67524,1.250947,IL6ST,interleukin 6 signal transducer
3980,236272_at,0.316,0.0231,-2.736526,-3.675491,-0.5950872,UNC119B,unc-119 lipid binding chaperone B
3981,1557651_x_at,0.317,0.0231,2.7353,-3.677461,1.798983,GALE,UDP-galactose-4-epimerase
3982,203059_s_at,0.317,0.0231,-2.735227,-3.677577,-0.7009066,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2
3983,206381_at,0.317,0.0231,2.735138,-3.677721,0.6088661,SCN2A,sodium voltage-gated channel alpha subunit 2
3984,1555960_at,0.317,0.0231,-2.734497,-3.67875,-1.0384862,HINT1,histidine triad nucleotide binding protein 1
3985,229302_at,0.318,0.0232,-2.732426,-3.682076,-2.0789767,TMEM178A,transmembrane protein 178A
3986,238185_at,0.318,0.0232,-2.732275,-3.682319,-0.5765742,,
3987,236814_at,0.318,0.0232,-2.73203,-3.682713,-1.5370271,MDM4,"MDM4, p53 regulator"
3988,201540_at,0.318,0.0232,-2.731558,-3.68347,-1.9023483,FHL1,four and a half LIM domains 1
3989,242945_at,0.318,0.0233,2.731349,-3.683807,1.7006965,FAM20A,family with sequence similarity 20 member A
3990,232203_at,0.318,0.0233,-2.731185,-3.684069,-0.587458,NKD1,naked cuticle homolog 1
3991,206641_at,0.319,0.0233,-2.730201,-3.68565,-1.1884418,TNFRSF17,TNF receptor superfamily member 17
3992,1555100_at,0.319,0.0233,2.730146,-3.685739,0.5167542,APLF,aprataxin and PNKP like factor
3993,221305_s_at,0.319,0.0233,2.730016,-3.685946,0.7774323,UGT1A3///UGT1A1///UGT1A9///UGT1A5///UGT1A8,UDP glucuronosyltransferase family 1 member A3///UDP glucuronosyltransferase family 1 member A1///UDP glucuronosyltransferase family 1 member A9///UDP glucuronosyltransferase family 1 member A5///UDP glucuronosyltransferase family 1 member A8
3994,212368_at,0.319,0.0233,2.729979,-3.686006,0.7270347,ZNF292,zinc finger protein 292
3995,227826_s_at,0.319,0.0233,-2.729658,-3.686522,-1.5973362,SORBS2,sorbin and SH3 domain containing 2
3996,219419_at,0.319,0.0233,-2.729497,-3.68678,-0.5970604,RBFA,ribosome binding factor A (putative)
3997,1555106_a_at,0.319,0.0233,2.729302,-3.687094,1.1802064,CTDSPL2,CTD small phosphatase like 2
3998,1552608_at,0.319,0.0233,2.729226,-3.687215,0.5101042,WFDC11,WAP four-disulfide core domain 11
3999,204418_x_at,0.319,0.0233,-2.729183,-3.687284,-1.3646809,GSTM2,glutathione S-transferase mu 2 (muscle)
4000,242490_at,0.319,0.0233,-2.728859,-3.687805,-1.1612628,,
4001,236607_at,0.319,0.0234,-2.728672,-3.688105,-0.6875687,,
4002,200625_s_at,0.319,0.0234,2.728401,-3.688541,0.6241956,CAP1,adenylate cyclase associated protein 1
4003,241669_x_at,0.319,0.0234,2.72834,-3.688638,3.0433359,PRKD2,protein kinase D2
4004,235913_at,0.319,0.0234,2.728244,-3.688792,0.6991048,ZNF880,zinc finger protein 880
4005,201562_s_at,0.319,0.0234,-2.727814,-3.689482,-1.7255369,SORD,sorbitol dehydrogenase
4006,1561884_at,0.319,0.0234,-2.727526,-3.689945,-0.9797414,CEPT1,choline/ethanolamine phosphotransferase 1
4007,241834_at,0.319,0.0234,-2.72712,-3.690597,-1.1399976,LOC101930404///SNORD116-28///SNORD115-26///SNORD115-13///SNORD115-7///SNORD116-22///SNORD116-4///PWARSN///SNORD107///SNRPN///IPW,"uncharacterized LOC101930404///small nucleolar RNA, C/D box 116-28///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 116-22///small nucleolar RNA, C/D box 116-4///Prader Willi/Angelman region RNA, SNRPN neighbor///small nucleolar RNA, C/D box 107///small nuclear ribonucleoprotein polypeptide N///imprinted in Prader-Willi syndrome (non-protein coding)"
4008,227951_s_at,0.319,0.0234,-2.726652,-3.691349,-0.5683749,FAM98C,family with sequence similarity 98 member C
4009,215036_at,0.319,0.0234,2.726533,-3.69154,0.5881148,,
4010,237006_at,0.319,0.0234,-2.726303,-3.691909,-1.3686932,,
4011,216443_at,0.319,0.0234,2.726301,-3.691913,0.9046848,,
4012,228518_at,0.319,0.0235,-2.726132,-3.692183,-0.6867432,LOC102725426///MIR8071-2///MIR8071-1///IGHM///IGHG1,uncharacterized LOC102725426///microRNA 8071-2///microRNA 8071-1///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker)
4013,1556420_s_at,0.319,0.0235,-2.725547,-3.693123,-0.5815109,YPEL2,yippee like 2
4014,239950_at,0.319,0.0235,2.725423,-3.693322,0.6535368,HOXA11-AS,HOXA11 antisense RNA
4015,212209_at,0.319,0.0235,-2.725261,-3.693583,-0.6898583,MED13L,mediator complex subunit 13 like
4016,209789_at,0.319,0.0235,-2.725127,-3.693798,-1.4450743,CORO2B,coronin 2B
4017,205935_at,0.319,0.0235,-2.724762,-3.694384,-1.2334759,FOXF1,forkhead box F1
4018,222040_at,0.319,0.0235,-2.724752,-3.694399,-0.638354,HNRNPA1,heterogeneous nuclear ribonucleoprotein A1
4019,221626_at,0.319,0.0235,-2.724749,-3.694405,-0.6278254,ZNF506,zinc finger protein 506
4020,227450_at,0.319,0.0235,2.724658,-3.69455,2.1593388,ERP27,endoplasmic reticulum protein 27
4021,238235_at,0.319,0.0235,-2.724584,-3.694669,-0.6123475,,
4022,231771_at,0.319,0.0235,-2.724582,-3.694673,-3.2575232,GJB6,gap junction protein beta 6
4023,205112_at,0.319,0.0235,2.724566,-3.694698,1.2702756,PLCE1,phospholipase C epsilon 1
4024,1559722_at,0.319,0.0235,-2.724438,-3.694903,-1.3899834,C9orf3,chromosome 9 open reading frame 3
4025,230708_at,0.319,0.0235,2.724438,-3.694904,1.9429896,PRICKLE1,prickle planar cell polarity protein 1
4026,232858_at,0.319,0.0235,-2.723949,-3.695689,-1.1213622,,
4027,1568611_at,0.319,0.0235,2.72385,-3.695848,1.0007571,P4HA2,prolyl 4-hydroxylase subunit alpha 2
4028,242795_at,0.319,0.0235,-2.723651,-3.696168,-0.719459,,
4029,1553053_at,0.319,0.0235,-2.723618,-3.696221,-0.8064848,LINC00521,long intergenic non-protein coding RNA 521
4030,1553280_at,0.319,0.0236,2.722932,-3.697321,0.877754,PUS10,pseudouridylate synthase 10
4032,41644_at,0.319,0.0236,-2.722546,-3.697943,-1.4629561,SASH1,SAM and SH3 domain containing 1
4033,223254_s_at,0.32,0.0236,2.722078,-3.698693,0.8251288,G2E3,G2/M-phase specific E3 ubiquitin protein ligase
4034,240400_at,0.32,0.0236,-2.721995,-3.698827,-0.6390477,,
4035,242554_at,0.32,0.0236,-2.721802,-3.699137,-0.8122147,TPCN2,two pore segment channel 2
4036,213373_s_at,0.32,0.0236,2.721706,-3.69929,0.8933643,CASP8,caspase 8
4037,204633_s_at,0.32,0.0236,-2.721696,-3.699307,-0.5983783,RPS6KA5,ribosomal protein S6 kinase A5
4038,223342_at,0.32,0.0236,2.721514,-3.699598,0.6201372,RRM2B,ribonucleotide reductase regulatory TP53 inducible subunit M2B
4039,231818_x_at,0.32,0.0236,-2.721106,-3.700254,-1.261432,SLC20A2,solute carrier family 20 member 2
4040,1560703_at,0.32,0.0236,-2.721038,-3.700364,-1.1219509,LYRM9,LYR motif containing 9
4041,218349_s_at,0.32,0.0237,2.720968,-3.700476,1.0356887,ZWILCH,zwilch kinetochore protein
4042,1555755_at,0.32,0.0237,2.720134,-3.701814,0.6843439,,
4043,1552520_at,0.32,0.0237,-2.720122,-3.701834,-0.8662541,TMEM74,transmembrane protein 74
4044,244293_at,0.32,0.0237,-2.720078,-3.701904,-1.0523562,UQCRB,ubiquinol-cytochrome c reductase binding protein
4045,1554766_s_at,0.32,0.0237,2.719944,-3.70212,0.5723391,,
4046,211324_s_at,0.32,0.0237,2.719636,-3.702614,0.7423642,RGPD6///RGPD8///RGPD3///RGPD4///RGPD5,RANBP2-like and GRIP domain containing 6///RANBP2-like and GRIP domain containing 8///RANBP2-like and GRIP domain containing 3///RANBP2-like and GRIP domain containing 4///RANBP2-like and GRIP domain containing 5
4047,204286_s_at,0.32,0.0237,2.719081,-3.703506,2.7712544,PMAIP1,phorbol-12-myristate-13-acetate-induced protein 1
4048,234949_at,0.32,0.0237,-2.719067,-3.703527,-1.2379684,FRG1BP,"FSHD region gene 1 family member B, pseudogene"
4049,227142_at,0.32,0.0237,2.71859,-3.704294,0.6089488,PLEKHG5,pleckstrin homology and RhoGEF domain containing G5
4051,232929_at,0.32,0.0238,-2.718334,-3.704705,-0.7791629,ZBTB20,zinc finger and BTB domain containing 20
4052,1560680_at,0.32,0.0238,-2.718066,-3.705134,-0.6093713,,
4053,243134_at,0.32,0.0238,-2.717873,-3.705444,-1.4307868,,
4054,215290_at,0.32,0.0238,2.717652,-3.705799,0.6979671,,
4055,234278_at,0.32,0.0238,-2.717541,-3.705978,-1.0680116,,
4056,207131_x_at,0.32,0.0238,2.717295,-3.706373,0.8374621,GGT2///GGTLC1///GGTLC2///GGT1,gamma-glutamyltransferase 2///gamma-glutamyltransferase light chain 1///gamma-glutamyltransferase light chain 2///gamma-glutamyltransferase 1
4057,231840_x_at,0.32,0.0238,-2.716779,-3.7072,-0.9133458,LYRM7,LYR motif containing 7
4058,217539_at,0.32,0.0238,2.716512,-3.707629,0.6269679,C18orf25,chromosome 18 open reading frame 25
4059,1570623_at,0.32,0.0238,2.716433,-3.707756,2.3115624,,
4060,215238_s_at,0.32,0.0238,2.716392,-3.707822,0.8259612,DOCK9,dedicator of cytokinesis 9
4061,211633_x_at,0.32,0.0238,-2.716356,-3.707881,-2.692158,,
4062,211638_at,0.32,0.0238,-2.716353,-3.707884,-3.9849623,IGHV4-31///IGHM///IGHG3///IGHG1///IGHD///IGHA2///IGHA1///IGH,immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 3 (G3m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1///immunoglobulin heavy locus
4064,207561_s_at,0.32,0.0238,2.715996,-3.708459,0.8847229,ABCB8///ASIC3,ATP binding cassette subfamily B member 8///acid sensing ion channel subunit 3
4065,215333_x_at,0.32,0.0238,-2.715965,-3.708508,-1.2500703,GSTM1,glutathione S-transferase mu 1
